	symbol	date	content	sentiment_score
1902	RACA_General	2021-10-13	got potion used lvl stuck 1	0.10847809
1903	RACA_General	2021-10-13	xd	-0.0010561831
1904	RACA_General	2021-10-13	idk	0.01478494
1905	RACA_General	2021-10-13	yeah haha	0.19804376
1906	RACA_General	2021-10-13	still played dat	0.075350866
1907	RACA_General	2021-10-13	u metamon	0.055311218
1908	RACA_General	2021-10-13	awesome	0.18034527
1909	RACA_General	2021-10-13	better fix game b4 dal gadot promos	0.25985733
1910	RACA_General	2021-10-13	nope	0.118115656
1911	RACA_General	2021-10-13	lmao	0.027540596
1912	RACA_General	2021-10-13		
1913	RACA_General	2021-10-13	also potion level	0.13440846
1914	RACA_General	2021-10-13	use ur pot bruh use 3 pot still lvl 1	0.022272155
1915	RACA_General	2021-10-13	potion gone	0.099804685
1916	RACA_General	2021-10-13	stoping game every day turned	-0.14753707
1917	RACA_General	2021-10-13	developers one job	0.040986232
1918	RACA_General	2021-10-13	things fixed worst	0.19005693
1919	RACA_General	2021-10-13	lazy	0.09527145
1920	RACA_General	2021-10-13	battle working missed raca	0.15158603
1921	RACA_General	2021-10-13	ya missing raca	0.18597203
1922	RACA_General	2021-10-13	sometime laggy u need refresh ur game battle	0.08163914
1923	RACA_General	2021-10-13	free games minimum 10 problems one week already	-0.08236998
1924	RACA_General	2021-10-13	anyone able sell one metamon	0.03347664
1925	RACA_General	2021-10-13	profit game seems selling would nice know easy hard soon create one eggs	0.13050374
1926	RACA_General	2021-10-13	ppl already sell treasureland	0.086532995
1927	RACA_General	2021-10-13	come already level 3	0.38370144
1928	RACA_General	2021-10-13	wen even move 2nd level	0.1866948
1929	RACA_General	2021-10-13		
1930	RACA_General	2021-10-13	yes easy sell people already buying	0.2932093
1931	RACA_General	2021-10-13	hello bolo sobai	0.1474316
1932	RACA_General	2021-10-13	yeah floor around 450	0.079286985
1933	RACA_General	2021-10-13	u sell underprice many ppl buy fast	0.06764003
1934	RACA_General	2021-10-13	cool	0.14108491
1935	RACA_General	2021-10-13	hello	0.120168634
1936	RACA_General	2021-10-13	super duper project	0.03342147
1937	RACA_General	2021-10-13	administrator get level opponent already level three	0.048228532
1938	RACA_General	2021-10-13	beat opponent completely get fewer pieces	-0.04801359
1939	RACA_General	2021-10-13	raca	0.117320776
1940	RACA_General	2021-10-13	ama today	0.07035066
1941	RACA_General	2021-10-13	good	0.2134694
1942	RACA_General	2021-10-13	hm	0.07793218
1943	RACA_General	2021-10-13	oponents get stronger day people get level 1 time	0.7121608
1944	RACA_General	2021-10-13	done game sell metamon	0.061173484
1945	RACA_General	2021-10-13	good	0.2134694
1946	RACA_General	2021-10-13	raca	0.117320776
1947	RACA_General	2021-10-13	administrator answer	0.011178054
1948	RACA_General	2021-10-13	hello everyone	0.11247596
1949	RACA_General	2021-10-13	raca	0.117320776
1950	RACA_General	2021-10-13	hi guyz open chat portuguese plz thanks	0.030358212
1951	RACA_General	2021-10-13	hi guys	0.117215976
1952	RACA_General	2021-10-13	hello everyone	0.11247596
1953	RACA_General	2021-10-13	haloo	0.052051008
1954	RACA_General	2021-10-13	get reward ama tonight	0.23003176
1955	RACA_General	2021-10-13	great day	0.34424868
1956	RACA_General	2021-10-13	hi	0.118496716
1957	RACA_General	2021-10-13	hiii	0.074529886
1958	RACA_General	2021-10-13	hii	0.023714237
1959	RACA_General	2021-10-13	dont miss chance lifetime exclusive area usm virtual city mars main product nft programme metaverse sleep exclusive node owner part city .... buy price rockets oct v2 opensea eth listing sotheby london auction cyberpunks started 4 real tesla cyber truck airdrop end year next one 14th oct 99 remaining price incoming next days 5 10 btc	0.04281268
1960	RACA_General	2021-10-13	hi	0.118496716
1961	RACA_General	2021-10-13	metamon site	0.02406574
1962	RACA_General	2021-10-13	moon	0.09017944
1963	RACA_General	2021-10-13	going mars	0.14160827
1964	RACA_General	2021-10-13	ho	0.10040272
1965	RACA_General	2021-10-13	raca	0.117320776
1966	RACA_General	2021-10-13		
1967	RACA_General	2021-10-13	damn saw pot 1 sec disappeared	0.04396396
1968	RACA_General	2021-10-13	please announce 1. game offline 4 30 pm october 13 utc til new version game launch . 2. start metamon farming program 2 00pm october 15 utc . one metamon stake 14 days earn 8 metamon eggs . 3. raca recharged game used directly new version game launched october 28 . 4. existing assets game metamon egg fragments metamon level data fully synchronized new version game.	0.016339537
1969	RACA_General	2021-10-13	hello	0.120168634
1970	RACA_General	2021-10-14	great get missing eggs right still cant play even paid . mean gonna close 30 min done tonight	0.06325147
1971	RACA_General	2021-10-14	hey giving mpb club role	0.15216927
1972	RACA_General	2021-10-14	benjamin vacancy brazilian moderators future	0.015760696
1973	RACA_General	2021-10-14		
1974	RACA_General	2021-10-14	know thank response mate	0.25519064
1975	RACA_General	2021-10-14	u kindly give role avaible mate	0.10246466
1976	RACA_General	2021-10-14	raca hit soon	0.30480468
1977	RACA_General	2021-10-14	raca	0.117320776
1978	RACA_General	2021-10-14	hello everyone.raca	0.13165495
1979	RACA_General	2021-10-14	hey eveyone	0.14821988
1980	RACA_General	2021-10-14	hhuuu	-0.0051187053
1981	RACA_General	2021-10-14	easy 2021	0.20153457
1982	RACA_General	2021-10-14	yeah	0.19214983
1983	RACA_General	2021-10-14	going moon	0.13109508
1984	RACA_General	2021-10-14	trying sell 1 metamon nothing happens	0.02895671
1985	RACA_General	2021-10-14		
1986	RACA_General	2021-10-14	u	0.03463923
1987	RACA_General	2021-10-14	allowed	0.13765906
1988	RACA_General	2021-10-14	raca sell metamons	0.052167132
1989	RACA_General	2021-10-14	get maye musk box	0.056736838
1990	RACA_General	2021-10-14	bakeryswap	0.03340087
1991	RACA_General	2021-10-14	nope secondary market . think still 5000 boxes yet sale	0.05314458
1992	RACA_General	2021-10-14	option sell	0.014459543
1993	RACA_General	2021-10-14	thats made rules	0.30065084
1994	RACA_General	2021-10-14	sure metamon market enter amount would like sell etc	0.22843777
1995	RACA_General	2021-10-14	thanks	0.1360366
1996	RACA_General	2021-10-14	know u mean ..	0.029347125
1997	RACA_General	2021-10-14	ill stake mine 8 eggs selling	-0.094762795
1998	RACA_General	2021-10-14	also u buy anymore 200k raca	0.11340078
1999	RACA_General	2021-10-14	keep u got advise	0.18294829
2000	RACA_General	2021-10-14	low engagement community radio raca need work harder discord group.	-0.015965808
2001	RACA_General	2021-10-14	morning everyone	0.16076595
2002	RACA_General	2021-10-14	u list sell	0.056823622
2003	RACA_General	2021-10-14	market open	0.019718757
2004	RACA_General	2021-10-14	lol referring	0.035724133
2005	RACA_General	2021-10-14	buy one egg	0.031898074
2006	RACA_General	2021-10-14	easy	0.122806564
2007	RACA_General	2021-10-14	hi	0.118496716
2008	RACA_General	2021-10-14	believe raca team good luck	0.7133426
2009	RACA_General	2021-10-14	lower price	0.15836945
2010	RACA_General	2021-10-14	whoever sold gonna cry buy pressure back	0.32839587
2011	RACA_General	2021-10-14	right guy trade mml raca marketplace get raca	0.2352359
2012	RACA_General	2021-10-14	hands sold raca	0.08104078
2013	RACA_General	2021-10-14	hi ppl	0.015212528
2014	RACA_General	2021-10-14	raca moon	0.06910671
2015	RACA_General	2021-10-14	hi guys may know maya musk spacex removed partnership raca	0.043106366
2016	RACA_General	2021-10-14	retard coming back tho	0.35519743
2017	RACA_General	2021-10-14	xdd	0.021247163
2018	RACA_General	2021-10-14	like 25k even make difference autist	0.14709835
2019	RACA_General	2021-10-14	think communicating telegram discord . wanna communicate admins try visit	-0.13858376
2020	RACA_General	2021-10-14	want say	0.019113228
2021	RACA_General	2021-10-14	later bro	0.042503737
2022	RACA_General	2021-10-14	binance friend game scam	-0.09401035
2023	RACA_General	2021-10-14	ama binance bsc well.	0.3857999
2024	RACA_General	2021-10-14	us	0.054747555
2025	RACA_General	2021-10-14	check news twitter stop throwing fud	-0.17656596
2026	RACA_General	2021-10-14		
2027	RACA_General	2021-10-14	mean anything axie infinity also scam haha newbie	-0.016982144
2028	RACA_General	2021-10-14	get informed speak bro	0.057411302
2029	RACA_General	2021-10-14	allgood short term investor chat shit	0.08114542
2030	RACA_General	2021-10-14	yes know inform know scam	0.015250128
2031	RACA_General	2021-10-14	first wallets blocked second binance dev data third made ama else want go house	-0.29877788
2032	RACA_General	2021-10-14	well guess good communication people . check projects good potential.	0.30495942
2033	RACA_General	2021-10-14	mean scam see projects investor.	-0.028740756
2034	RACA_General	2021-10-14	scam stop pumping price . pump	-0.044760436
2035	RACA_General	2021-10-14		
2036	RACA_General	2021-10-14	man check chart	0.07112873
2037	RACA_General	2021-10-14	even still open metaverse	0.1402251
2038	RACA_General	2021-10-14	see connection	0.0732321
2039	RACA_General	2021-10-14	quite pitiful happy 25k profit.	0.6676377
2040	RACA_General	2021-10-14	look projects roadmaps working . read investment plan binance released.	0.092996836
2041	RACA_General	2021-10-14	lol	0.045288224
2042	RACA_General	2021-10-14	see many big plan preparing.	0.2988646
2043	RACA_General	2021-10-14	guy thinking 25k alot	0.0431629
2044	RACA_General	2021-10-14	still hodling since raca lunched bakeryswap.	0.6559335
2045	RACA_General	2021-10-14	thing disclose like man	0.14947447
2046	RACA_General	2021-10-14	know mean admin said maya spacex still partnership open time.	0.028846739
2047	RACA_General	2021-10-14	means pump price get attention people open.	0.057707217
2048	RACA_General	2021-10-14	nah	0.08255718
2049	RACA_General	2021-10-14	said	0.12008138
2050	RACA_General	2021-10-14	scam	-0.043970138
2051	RACA_General	2021-10-14	planning bigger.	0.18839923
2052	RACA_General	2021-10-14	someone bangs much made comes token bashs reason	0.06962128
2053	RACA_General	2021-10-14	u know mean	0.028034922
2054	RACA_General	2021-10-14	check plans raca	0.016667865
2055	RACA_General	2021-10-14		
2056	RACA_General	2021-10-14	people think pump token dead hilarious shows many apes game	0.04529665
2057	RACA_General	2021-10-14	keep talking game	0.0903437
2058	RACA_General	2021-10-14	letting token mature	0.103614405
2059	RACA_General	2021-10-14	game main project	0.014949299
2060	RACA_General	2021-10-14	talk dm	-0.013444819
2061	RACA_General	2021-10-14	stop sell	-0.12768191
2062	RACA_General	2021-10-14	excited game	0.19965053
2063	RACA_General	2021-10-14	hey people	0.18684302
2064	RACA_General	2021-10-14	pls raca change ca	0.04311807
2065	RACA_General	2021-10-14	hello everyone	0.11247596
2066	RACA_General	2021-10-14	hi hi	0.16046277
2067	RACA_General	2021-10-14	hi everyone	0.13372648
2068	RACA_General	2021-10-14	wtb musk usm land	0.046591863
2069	RACA_General	2021-10-14	hollaa	0.05563367
2070	RACA_General	2021-10-14	please admin unblock telegram .. id f type b inance block	-0.02276248
2071	RACA_General	2021-10-14	hehe would nice	0.20672315
2072	RACA_General	2021-10-14	dont know spacexnaut min 500k	0.006891447
2073	RACA_General	2021-10-14	buy metamon nfts binance market transfer nfts game	0.025007214
2074	RACA_General	2021-10-14	scam	-0.043970138
2075	RACA_General	2021-10-14	scam	-0.043970138
2076	RACA_General	2021-10-14	real one never dm first bro	0.04241737
2077	RACA_General	2021-10-14	cant see ding marketplace admins whats problem	-0.051667694
2078	RACA_General	2021-10-14	normal	0.07187604
2079	RACA_General	2021-10-14	wen bags full	0.04562808
2080	RACA_General	2021-10-14	helo everyone	0.21636468
2081	RACA_General	2021-10-14	hi	0.118496716
2082	RACA_General	2021-10-14	lol cool bot buying binance	0.2935399
2083	RACA_General	2021-10-14	yeah...discord dead yet gone second.	0.22200713
2084	RACA_General	2021-10-14	hosting sell binance best bs ever	0.39545754
2085	RACA_General	2021-10-14	frankly bs	0.26383668
2086	RACA_General	2021-10-14	3seconds sold	0.042285122
2087	RACA_General	2021-10-14	nice scam	0.11749502
2088	RACA_General	2021-10-14	impossible humans	0.047003597
2089	RACA_General	2021-10-14	ya clicked 30k times buy 3 seconds	0.05049412
2090	RACA_General	2021-10-14	yesterday participated sales 1min30 sold 100 nft sell many people sending messages like hell start	-0.0140621215
2091	RACA_General	2021-10-14	bots bought box binance	0.10935729
2092	RACA_General	2021-10-14	u	0.03463923
2093	RACA_General	2021-10-14	nan	0.122046724
2094	RACA_General	2021-10-14	got one	0.04423326
2095	RACA_General	2021-10-14	need click thousands times	0.056584537
2096	RACA_General	2021-10-14	anyway usa	0.09472864
2097	RACA_General	2021-10-14	way buy	0.11934678
2098	RACA_General	2021-10-14	soo could care less	0.20640858
2099	RACA_General	2021-10-14	host	0.008058004
2100	RACA_General	2021-10-14	fok binance	0.06295119
2101	RACA_General	2021-10-14	nice projects	0.2095485
2102	RACA_General	2021-10-14	hi	0.118496716
2103	RACA_General	2021-10-14	f 2 metamons normals	0.054961577
2104	RACA_General	2021-10-14	hi	0.118496716
2105	RACA_General	2021-10-14	scam	-0.043970138
2106	RACA_General	2021-10-14	metamon island open	-0.0031711794
2107	RACA_General	2021-10-14	enter site shown game pause	0.0039816173
2108	RACA_General	2021-10-14	loot 5x boxes	0.025434468
2109	RACA_General	2021-10-14	get rare metamons guys	0.04770069
2110	RACA_General	2021-10-14	nice one	0.30771405
2111	RACA_General	2021-10-14	havent opened yet wondering unopepend boxes sold cost etc	0.20192382
2112	RACA_General	2021-10-14	price go surely	0.054875225
2113	RACA_General	2021-10-14	hi usm hopefully bot monitoring mml price channel . thanks	0.096900076
2114	RACA_General	2021-10-14	nan	0.122046724
2115	RACA_General	2021-10-14	beware scammer	-0.047127336
2116	RACA_General	2021-10-14	also dm	0.03638236
2117	RACA_General	2021-10-15	scam	-0.043970138
2118	RACA_General	2021-10-15	much slippage buying raca	-0.6392443
2119	RACA_General	2021-10-15	anyone give rundown required play right need metamons late get	0.01161629
2120	RACA_General	2021-10-15	stanford ai labs problem	0.033692192
2121	RACA_General	2021-10-15	okay need worry	0.16159081
2122	RACA_General	2021-10-15	wtf okay bro	0.12505597
2123	RACA_General	2021-10-15	join official telegram raca already make clarification	0.03624012
2124	RACA_General	2021-10-15	lol join twitter	0.03789067
2125	RACA_General	2021-10-15	bro ask good since want know stanford ai labs problem tell join official telegram clarification ask back join twitter ...	0.009268355
2126	RACA_General	2021-10-15	hi	0.118496716
2127	RACA_General	2021-10-15	hello	0.120168634
2128	RACA_General	2021-10-15	yes sir	0.32863355
2129	RACA_General	2021-10-15	hello	0.120168634
2130	RACA_General	2021-10-15	hello holders	0.18308063
2131	RACA_General	2021-10-15	liar	0.11526121
2132	RACA_General	2021-10-15	hm	0.07793218
2133	RACA_General	2021-10-15	someone explain going	0.040716544
2134	RACA_General	2021-10-15	yes tf goin	0.17483039
2135	RACA_General	2021-10-15	hallo	0.048697047
2136	RACA_General	2021-10-15	hi	0.118496716
2137	RACA_General	2021-10-15	helo gm everyone	0.115647204
2138	RACA_General	2021-10-15	mods redeem .sol	0.043338753
2139	RACA_General	2021-10-15	hu	0.1057918
2140	RACA_General	2021-10-15	binance nft allow withdraw.	-0.05931448
2141	RACA_General	2021-10-15	answer naive.	0.013052423
2142	RACA_General	2021-10-15	fake partnership pump coin	-0.037598398
2143	RACA_General	2021-10-15	sale lands bakery	0.055694968
2144	RACA_General	2021-10-15	lol 13 benjamin always wind	0.11643648
2145	RACA_General	2021-10-15	call little miscommunication	-0.43183663
2146	RACA_General	2021-10-15	anyways hours picture clear going	0.069506966
2147	RACA_General	2021-10-15	raca stay without	0.04642599
2148	RACA_General	2021-10-15	hi	0.118496716
2149	RACA_General	2021-10-15	hey	0.12544319
2150	RACA_General	2021-10-15	hi	0.118496716
2151	RACA_General	2021-10-15	im . phamgia radiocaca vietnam	0.01505799
2152	RACA_General	2021-10-15	localgroup	0.021881197
2153	RACA_General	2021-10-15	mrhuy8808	0.008023944
2154	RACA_General	2021-10-15	phuquy2110 6434	0.02795445
2155	RACA_General	2021-10-15	hi	0.118496716
2156	RACA_General	2021-10-15	korean local	0.021912739
2157	RACA_General	2021-10-15	hi	0.118496716
2158	RACA_General	2021-10-15		
2159	RACA_General	2021-10-15	hello everyone	0.11247596
2160	RACA_General	2021-10-15	hello jacky	0.15683648
2161	RACA_General	2021-10-15	raca moon	0.06910671
2162	RACA_General	2021-10-15	yet withdraw available binance	0.030394752
2163	RACA_General	2021-10-15	xia0liang 5008	0.0076402873
2164	RACA_General	2021-10-15	go	0.06998102
2165	RACA_General	2021-10-15	popsicleale 0151	0.025976196
2166	RACA_General	2021-10-15	narcissus 1126	-0.009665232
2167	RACA_General	2021-10-15	ppl posting discord tag asfacepalm	-0.43927294
2168	RACA_General	2021-10-15	hello	0.120168634
2169	RACA_General	2021-10-15	noticed rumors twitter telegram slandering dev teams raca selling tokens . showed figures analysis tokens flowing dev wallet sold . analysis tokens form radio caca deployer 0x732eabaaaec98b66623c05c874be357e2cd88fac described dev team transferring selling . knew little bit blockchain radio caca development say words . wallet radio caca deployer used support users get raca v2 old version raca v1 . swapping operation two months ago described dev team transferring . lowest point v1 earliest holders 100x profits start selling whale selling saw . people buying selling tokens cant normal . dev team never sold one token . spent huge amount money technical team game development teams servers money raised financing rather selling token . raca tokens locked one year big company investors . cost maintain global team build metauniverse usm way much sellings never sell token suicide . trying best push forward project eventually see best metaverse usm . body sell tokens low price saw much already spent dev teams.	-0.033954147
2170	RACA_General	2021-10-15	raca best	0.06540992
2171	RACA_General	2021-10-15	hy guys	0.0315431
2172	RACA_General	2021-10-15	hi	0.118496716
2173	RACA_General	2021-10-15	nan	0.122046724
2174	RACA_General	2021-10-15	hello	0.120168634
2175	RACA_General	2021-10-15	good morning investors	0.3913514
2176	RACA_General	2021-10-15	bought raca mexc exchange want deposit metamask racav2 network problem	0.03213734
2177	RACA_General	2021-10-15	hi got egg raca market place see wallet see backpack game	0.08212334
2178	RACA_General	2021-10-15	nan	0.122046724
2179	RACA_General	2021-10-15		
2180	RACA_General	2021-10-15	see official website	0.025303595
2181	RACA_General	2021-10-15		
2182	RACA_General	2021-10-15		
2183	RACA_General	2021-10-15	nan	0.122046724
2184	RACA_General	2021-10-15	get ready tesla giveaways	0.09962667
2185	RACA_General	2021-10-15	join mpb club	-0.00018734857
2186	RACA_General	2021-10-15	tesla airdrops mpb	0.04707197
2187	RACA_General	2021-10-15	mml raca market place 1 699 999 raca	0.044470195
2188	RACA_General	2021-10-15	devs selling	0.024041045
2189	RACA_General	2021-10-15	metamon stake welfare broadcast 1 n metamon 14 days 8 eggs 1 r metamon 14 days 14 eggs 1 sr metamon 14 days 20 eggs stake pool open 2 00pm utc today	-0.03133645
2190	RACA_General	2021-10-15	anyone tell number discord members	-0.023069851
2191	RACA_General	2021-10-15	server	0.13785134
2192	RACA_General	2021-10-15	hi please unblock telegram .. id f block due mention b inance	-0.38367346
2193	RACA_General	2021-10-15	hello everyone . hope well . full stack developer 7 years experience web blockchain space . like join team skills experiences building ecosystems raising funds blockchain . expertise smart contracts defi nft web3 ethers react ethereum . github could anyone please bring projects development position best regards . jungwoo.	0.1257737
2194	RACA_General	2021-10-15	hello admin	0.08589355
2195	RACA_General	2021-10-15	problem nft staking website . anh nguyen tanguyen2710 .com 18 40 il 16 minutes team dear team please help find nft staked nft web already successfully harvested . diamond box potion nft .. see wallet . address 0xd72bbeb27ae340665212120c96457b1c14393cca actually metamon bought nothing else . please help	0.045666777
2196	RACA_General	2021-10-15		
2197	RACA_General	2021-10-15	hello eveyone	0.14387591
2198	RACA_General	2021-10-15	good	0.2134694
2199	RACA_General	2021-10-15	hello	0.120168634
2200	RACA_General	2021-10-15	winner list	0.032075822
2201	RACA_General	2021-10-15	dont miss chance lifetime exclusive area usm virtual city mars main product nft programme metaverse sleep exclusive node owner part city .... buy price rockets oct v2 opensea eth listing sotheby london auction cyberpunks started 4 real tesla cyber truck airdrop end year next one 15th oct 99 remaining price incoming next days 5 10 btc mpb joining top nfts	0.021588296
2202	RACA_General	2021-10-15	nan	0.122046724
2203	RACA_General	2021-10-15	hello	0.120168634
2204	RACA_General	2021-10-15	hello people buy new metamon drops section still farm metamon win eggs	0.103970714
2205	RACA_General	2021-10-15	nan	0.122046724
2206	RACA_General	2021-10-15	yes	0.12283732
2207	RACA_General	2021-10-15	nope fudders faking buy dip	-0.03548737
2208	RACA_General	2021-10-15	hello	0.120168634
2209	RACA_General	2021-10-15	nan	0.122046724
2210	RACA_General	2021-10-15	spacexdog elonmusk event coming	0.031290345
2211	RACA_General	2021-10-16	good day	0.5392505
2212	RACA_General	2021-10-16	gn guys	0.002329003
2213	RACA_General	2021-10-16	hi	0.118496716
2214	RACA_General	2021-10-16	list cmc airdrop winners already exist	0.07992259
2215	RACA_General	2021-10-16	cmc airdrop already	0.057409745
2216	RACA_General	2021-10-16	hello	0.120168634
2217	RACA_General	2021-10-16	hey	0.12544319
2218	RACA_General	2021-10-16	good morning	0.4995933
2219	RACA_General	2021-10-16	elon musk event coming guys	0.21966207
2220	RACA_General	2021-10-16	nan	0.122046724
2221	RACA_General	2021-10-16	morning	0.05807986
2222	RACA_General	2021-10-16	let go hammer candlestick	0.02163293
2223	RACA_General	2021-10-16	morning	0.05807986
2224	RACA_General	2021-10-16	oh la la	0.12894234
2225	RACA_General	2021-10-16	c est pas facile.	0.026461814
2226	RACA_General	2021-10-16	hi	0.118496716
2227	RACA_General	2021-10-16	hi	0.118496716
2228	RACA_General	2021-10-16	hi guys	0.117215976
2229	RACA_General	2021-10-16	purchased metamon eg 21k raca marketplace . see transaction confirmed reduced wallet see . normal	-0.051462546
2230	RACA_General	2021-10-16		
2231	RACA_General	2021-10-16	tweeting metamons like follow	0.022803789
2232	RACA_General	2021-10-16	hello	0.120168634
2233	RACA_General	2021-10-16	600.000 raca 0.00198 price . anyone tell expensive cheap	0.04653275
2234	RACA_General	2021-10-16	hi	0.118496716
2235	RACA_General	2021-10-16	project looks interesting . interested support project successful according plan set	0.38480788
2236	RACA_General	2021-10-16	dont miss chance lifetime exclusive area usm virtual city mars main product nft programme metaverse sleep exclusive node owner part city .... buy price rockets oct v2 opensea eth listing sotheby london auction cyberpunks started 98 real tesla cyber truck airdrops price incoming next days 5 10 btc mpb joining top nfts	0.08397968
2237	RACA_General	2021-10-16		
2238	RACA_General	2021-10-16	still worth getting much higher go	0.40111548
2239	RACA_General	2021-10-16	many mml total	0.07375625
2240	RACA_General	2021-10-16	1000 10000	0.039073948
2241	RACA_General	2021-10-17	free gift discord nitro 1 month	0.026764486
2242	RACA_General	2021-10-17		
2243	RACA_General	2021-10-17	0.01 possible	-0.30270737
2244	RACA_General	2021-10-17	well reaches rhat made id okay lol	0.28405383
2245	RACA_General	2021-10-17	blue lmfao hey	0.07829952
2246	RACA_General	2021-10-17	flooding chats	0.0077502467
2247	RACA_General	2021-10-17	fancy seeing lol	0.12197761
2248	RACA_General	2021-10-17	end lol	0.015800029
2249	RACA_General	2021-10-17	building egg army	0.10488571
2250	RACA_General	2021-10-17	p2e fomo	0.016432483
2251	RACA_General	2021-10-17	u	0.03463923
2252	RACA_General	2021-10-17	seen poll project got like promotion 17 000 people something 2 project poll seen one grabbed little see happens	0.053621173
2253	RACA_General	2021-10-17	looks legit far	0.12136067
2254	RACA_General	2021-10-17	see	0.1301883
2255	RACA_General	2021-10-17	hello anyone	0.07198447
2256	RACA_General	2021-10-17	look legit	0.07854284
2257	RACA_General	2021-10-17	metamoon web says game pause still accessible	-0.19866368
2258	RACA_General	2021-10-17	moderate bag hold big small	0.16227888
2259	RACA_General	2021-10-17	nan	0.122046724
2260	RACA_General	2021-10-17	hi	0.118496716
2261	RACA_General	2021-10-17	call cow legs ground beef.	-0.008508071
2262	RACA_General	2021-10-17	raca raca raca	0.16089961
2263	RACA_General	2021-10-17	may ask something airdrop cmc distribute	0.025646916
2264	RACA_General	2021-10-17	nice project believe team	0.39246953
2265	RACA_General	2021-10-17	hi nice investor project	0.22993302
2266	RACA_General	2021-10-17	hi	0.118496716
2267	RACA_General	2021-10-17	news month	0.055541247
2268	RACA_General	2021-10-17	ok scared	0.14871289
2269	RACA_General	2021-10-17	guess price raca future	0.04394179
2270	RACA_General	2021-10-17	nan	0.122046724
2271	RACA_General	2021-10-17	good luck team . believe guys	0.4679706
2272	RACA_General	2021-10-17	nan	0.122046724
2273	RACA_General	2021-10-17		
2274	RACA_General	2021-10-17	hi	0.118496716
2275	RACA_General	2021-10-17	housemate steals tokens real life example raca team goes extra mile protect users.	-0.04883125
2276	RACA_General	2021-10-17		
2277	RACA_General	2021-10-17	cant wait pump	0.015283257
2278	RACA_General	2021-10-17		
2279	RACA_General	2021-10-18	hello raca back 0.0003	-0.63678914
2280	RACA_General	2021-10-18		
2281	RACA_General	2021-10-18	hula	0.058608584
2282	RACA_General	2021-10-18		
2283	RACA_General	2021-10-18		
2284	RACA_General	2021-10-18	hi man	0.22097571
2285	RACA_General	2021-10-18	moonsolex	0.059338503
2286	RACA_General	2021-10-18	want support team	0.10408995
2287	RACA_General	2021-10-18	preparation exclusive nft production cooperation event information raca spacex foundation . quickly buy cheapest nft spacex dog market.	0.13962787
2288	RACA_General	2021-10-18		
2289	RACA_General	2021-10-18	happend price	0.088273294
2290	RACA_General	2021-10-18	86u 1	-0.028435081
2291	RACA_General	2021-10-18		
2292	RACA_General	2021-10-18	unopened box guys	0.023913896
2293	RACA_General	2021-10-18	82u 1 blindbox metamon	0.0210228
2294	RACA_General	2021-10-18	preparation exclusive nft production cooperation event information raca spacex foundation . quickly buy cheapest nft spacex dog market.	0.13962787
2295	RACA_General	2021-10-18		
2296	RACA_General	2021-10-18	hello metamon egg	0.09748921
2297	RACA_General	2021-10-18	question	0.09305278
2298	RACA_General	2021-10-18	preparation exclusive nft production cooperation event information raca spacex foundation . quickly buy cheapest nft spacex dog market.	0.13962787
2299	RACA_General	2021-10-18	need hatched...unsure though	0.26370618
2300	RACA_General	2021-10-18	sell hatch game need metamon get access game purhcase one treasureland	0.09152727
2301	RACA_General	2021-10-19	owners 433 total nft 12 831	0.00095142797
2302	RACA_General	2021-10-19	lmao	0.027540596
2303	RACA_General	2021-10-19	data	0.0837443
2304	RACA_General	2021-10-19	30k mnm 28k staked still 2 k holded 1k different addresses excluding one listed market treasureland	0.014517745
2305	RACA_General	2021-10-19	treasure land expensive hatch egg mistake bought nvm	0.1569744
2306	RACA_General	2021-10-19	wait full game something anyway thanks help	0.08078405
2307	RACA_General	2021-10-19	hey	0.12544319
2308	RACA_General	2021-10-19	received airdrop cmc	0.18372227
2309	RACA_General	2021-10-19	hi play metamon	0.041279525
2310	RACA_General	2021-10-19	received	0.09486009
2311	RACA_General	2021-10-19	hi egg binance play somewhere please	0.055633448
2312	RACA_General	2021-10-19	hi withdraw metamon binance nft metamask	0.023144884
2313	RACA_General	2021-10-19	lol	0.045288224
2314	RACA_General	2021-10-19	bnft cant withdraw dec think	0.026922178
2315	RACA_General	2021-10-19	radio caca discord 1. radio caca discord 2. prize 3 . 0.1bnb 1 n metamon 100k raca	0.03753625
2316	RACA_General	2021-10-19	nan	0.122046724
2317	RACA_General	2021-10-19	mayemusk nft	0.04294712
2318	RACA_General	2021-10-19		
2319	RACA_General	2021-10-19	hi team sent raca token gate io using bsc chain metermask . saw successfully confirmed token showing wallet changed chain bsc already.	0.09285119
2320	RACA_General	2021-10-19	use different version raca gateio change new contract address	0.0077693556
2321	RACA_General	2021-10-19	becareful scammers	-0.12321593
2322	RACA_General	2021-10-19	hollaa	0.05563367
2323	RACA_General	2021-10-19	espanol channel general chat	0.039487634
2324	RACA_General	2021-10-19	hello admin . ding nft	0.13109942
2325	RACA_General	2021-10-19	ding nft	0.037147686
2326	RACA_General	2021-10-19	stake raca	0.067422494
2327	RACA_General	2021-10-19	nan	0.122046724
2328	RACA_General	2021-10-19	hi guys	0.117215976
2329	RACA_General	2021-10-19	hii	0.023714237
2330	RACA_General	2021-10-20	wow	0.12260081
2331	RACA_General	2021-10-20	cant find tweet	-0.03118328
2332	RACA_General	2021-10-20	take care sure edited scam	0.04810743
2333	RACA_General	2021-10-20	hi sir launching metamon	0.096455514
2334	RACA_General	2021-10-20	obiviously fake	0.100772396
